# time pixelation values
# data save on: 2023-04-14T17:10:32-03:00
equator	age	stage-pixel	value
180	0	5185	1
180	0	5186	1
180	0	5187	1
180	0	5188	1
180	0	5189	1
180	0	5190	1
180	0	5191	1
180	0	5192	1
180	0	5193	1
180	0	5194	1
180	0	5195	1
180	0	5196	1
180	0	5197	1
180	0	5198	1
180	0	5199	1
180	0	5200	1
180	0	5201	1
180	0	5202	1
180	0	5203	1
180	0	5204	1
180	0	5205	1
180	0	5206	1
180	0	5207	1
180	0	5208	1
180	0	5209	3
180	0	5210	3
180	0	5211	1
180	0	5212	1
180	0	5213	1
180	0	5214	3
180	0	5215	3
180	0	5216	3
180	0	5217	3
180	0	5218	1
180	0	5219	1
180	0	5220	1
180	0	5221	1
180	0	5222	1
180	0	5223	1
180	0	5224	3
180	0	5225	1
180	0	5226	1
180	0	5227	1
180	0	5228	1
180	0	5229	1
180	0	5230	1
180	0	5231	1
180	0	5232	1
180	0	5233	1
180	0	5234	1
180	0	5235	1
180	0	5236	1
180	0	5237	1
180	0	5238	1
180	0	5239	1
180	0	5240	1
180	0	5241	1
180	0	5242	1
180	0	5243	1
180	0	5244	1
180	0	5245	1
180	0	5246	1
180	0	5247	1
180	0	5248	1
180	0	5249	1
180	0	5250	1
180	0	5251	1
180	0	5252	1
180	0	5253	1
180	0	5254	1
180	0	5255	1
180	0	5256	1
180	0	5257	1
180	0	5258	1
180	0	5259	1
180	0	5260	1
180	0	5261	1
180	0	5262	1
180	0	5263	1
180	0	5264	1
180	0	5265	1
180	0	5266	1
180	0	5267	1
180	0	5268	1
180	0	5269	1
180	0	5270	1
180	0	5271	1
180	0	5272	1
180	0	5273	1
180	0	5274	1
180	0	5275	1
180	0	5276	1
180	0	5277	1
180	0	5278	1
180	0	5279	1
180	0	5280	1
180	0	5281	1
180	0	5282	1
180	0	5283	1
180	0	5284	1
180	0	5285	1
180	0	5286	1
180	0	5287	1
180	0	5288	1
180	0	5289	1
180	0	5290	1
180	0	5291	1
180	0	5292	1
180	0	5293	1
180	0	5294	1
180	0	5295	1
180	0	5296	1
180	0	5297	1
180	0	5298	1
180	0	5299	3
180	0	5300	3
180	0	5301	3
180	0	5302	3
180	0	5303	3
180	0	5304	3
180	0	5305	3
180	0	5306	3
180	0	5307	3
180	0	5308	3
180	0	5309	3
180	0	5310	3
180	0	5311	3
180	0	5312	1
180	0	5313	3
180	0	5314	3
180	0	5315	3
180	0	5316	3
180	0	5317	1
180	0	5318	1
180	0	5319	1
180	0	5320	1
180	0	5321	1
180	0	5322	1
180	0	5323	1
180	0	5324	1
180	0	5325	1
180	0	5326	1
180	0	5327	1
180	0	5328	1
180	0	5329	1
180	0	5330	1
180	0	5331	1
180	0	5332	1
180	0	5333	1
180	0	5334	1
180	0	5335	1
180	0	5336	1
180	0	5337	1
180	0	5338	1
180	0	5339	1
180	0	5340	1
180	0	5341	1
180	0	5342	1
180	0	5343	1
180	0	5344	3
180	0	5345	3
180	0	5346	3
180	0	5347	3
180	0	5348	3
180	0	5349	3
180	0	5350	3
180	0	5351	3
180	0	5352	3
180	0	5353	3
180	0	5354	3
180	0	5355	1
180	0	5356	3
180	0	5357	3
180	0	5358	3
180	0	5359	3
180	0	5360	1
180	0	5361	1
180	0	5362	1
180	0	5363	1
180	0	5364	1
180	0	5365	1
180	0	5366	1
180	0	5367	1
180	0	5368	1
180	0	5369	1
180	0	5370	1
180	0	5371	1
180	0	5372	1
180	0	5373	1
180	0	5374	1
180	0	5375	1
180	0	5376	1
180	0	5377	1
180	0	5378	1
180	0	5379	1
180	0	5380	1
180	0	5381	1
180	0	5382	1
180	0	5383	1
180	0	5384	1
180	0	5385	1
180	0	5386	1
180	0	5387	1
180	0	5388	1
180	0	5389	1
180	0	5390	3
180	0	5391	3
180	0	5392	3
180	0	5393	1
180	0	5394	1
180	0	5395	3
180	0	5396	3
180	0	5397	3
180	0	5398	1
180	0	5399	3
180	0	5400	1
180	0	5401	1
180	0	5402	3
180	0	5403	1
180	0	5404	3
180	0	5405	1
180	0	5406	3
180	0	5407	1
180	0	5408	3
180	0	5409	1
180	0	5410	1
180	0	5411	1
180	0	5412	1
180	0	5413	1
180	0	5414	1
180	0	5415	1
180	0	5416	1
180	0	5417	1
180	0	5418	1
180	0	5419	1
180	0	5420	1
180	0	5421	1
180	0	5422	1
180	0	5423	1
180	0	5424	1
180	0	5425	1
180	0	5426	1
180	0	5427	1
180	0	5428	1
180	0	5429	1
180	0	5430	1
180	0	5431	1
180	0	5432	1
180	0	5433	1
180	0	5434	1
180	0	5435	1
180	0	5436	1
180	0	5437	1
180	0	5438	1
180	0	5439	1
180	0	5440	1
180	0	5441	1
180	0	5442	1
180	0	5443	1
180	0	5444	1
180	0	5445	1
180	0	5446	1
180	0	5447	1
180	0	5448	1
180	0	5449	1
180	0	5450	1
180	0	5451	1
180	0	5452	1
180	0	5453	1
180	0	5454	1
180	0	5455	1
180	0	5456	1
180	0	5457	1
180	0	5458	1
180	0	5459	1
180	0	5460	1
180	0	5461	1
180	0	5462	1
180	0	5463	1
180	0	5464	1
180	0	5465	1
180	0	5466	1
180	0	5467	1
180	0	5468	1
180	0	5469	1
180	0	5470	1
180	0	5471	1
180	0	5472	1
180	0	5473	1
180	0	5474	1
180	0	5475	1
180	0	5476	1
180	0	5477	1
180	0	5478	3
180	0	5479	3
180	0	5480	3
180	0	5481	3
180	0	5482	3
180	0	5483	3
180	0	5484	3
180	0	5485	3
180	0	5486	3
180	0	5487	3
180	0	5488	3
180	0	5489	3
180	0	5490	3
180	0	5491	3
180	0	5492	3
180	0	5493	3
180	0	5494	3
180	0	5495	3
180	0	5496	3
180	0	5497	3
180	0	5498	3
180	0	5499	3
180	0	5500	1
180	0	5501	1
180	0	5502	1
180	0	5503	1
180	0	5504	1
180	0	5505	1
180	0	5506	1
180	0	5507	1
180	0	5508	1
180	0	5509	1
180	0	5510	1
180	0	5511	1
180	0	5512	1
180	0	5513	1
180	0	5514	1
180	0	5515	1
180	0	5516	1
180	0	5517	1
180	0	5518	1
180	0	5519	1
180	0	5520	1
180	0	5521	1
180	0	5522	1
180	0	5523	1
180	0	5524	1
180	0	5525	3
180	0	5526	3
180	0	5527	3
180	0	5528	3
180	0	5529	3
180	0	5530	3
180	0	5531	3
180	0	5532	3
180	0	5533	3
180	0	5534	3
180	0	5535	3
180	0	5536	3
180	0	5537	3
180	0	5538	3
180	0	5539	1
180	0	5540	1
180	0	5541	1
180	0	5542	1
180	0	5543	1
180	0	5544	1
180	0	5545	1
180	0	5546	1
180	0	5547	1
180	0	5548	1
180	0	5549	1
180	0	5550	1
180	0	5551	1
180	0	5552	1
180	0	5553	1
180	0	5554	1
180	0	5555	1
180	0	5556	1
180	0	5557	1
180	0	5558	1
180	0	5559	1
180	0	5560	1
180	0	5561	1
180	0	5562	1
180	0	5563	1
180	0	5564	1
180	0	5565	1
180	0	5566	1
180	0	5567	1
180	0	5568	1
180	0	5569	1
180	0	5570	3
180	0	5571	3
180	0	5572	1
180	0	5573	1
180	0	5574	1
180	0	5575	1
180	0	5576	3
180	0	5577	1
180	0	5578	1
180	0	5579	1
180	0	5580	3
180	0	5581	1
180	0	5582	1
180	0	5583	1
180	0	5584	1
180	0	5585	3
180	0	5586	3
180	0	5587	3
180	0	5588	3
180	0	5589	3
180	0	5590	3
180	0	5591	3
180	0	5592	1
180	0	5593	1
180	0	5594	1
180	0	5595	3
180	0	5596	1
180	0	5597	1
180	0	5598	1
180	0	5599	1
180	0	5600	1
180	0	5601	1
180	0	5602	1
180	0	5603	1
180	0	5604	1
180	0	5605	1
180	0	5606	1
180	0	5607	1
180	0	5608	1
180	0	5609	1
180	0	5610	1
180	0	5611	1
180	0	5612	1
180	0	5613	1
180	0	5614	1
180	0	5615	1
180	0	5616	1
180	0	5617	1
180	0	5618	1
180	0	5619	1
180	0	5620	1
180	0	5621	1
180	0	5622	1
180	0	5623	1
180	0	5624	1
180	0	5625	1
180	0	5626	1
180	0	5627	1
180	0	5628	1
180	0	5629	1
180	0	5630	1
180	0	5631	1
180	0	5632	1
180	0	5633	1
180	0	5634	1
180	0	5635	1
180	0	5636	1
180	0	5637	1
180	0	5638	1
180	0	5639	1
180	0	5640	1
180	0	5641	1
180	0	5642	1
180	0	5643	1
180	0	5644	1
180	0	5645	1
180	0	5646	1
180	0	5647	1
180	0	5648	1
180	0	5649	1
180	0	5650	1
180	0	5651	1
180	0	5652	1
180	0	5653	1
180	0	5654	1
180	0	5655	1
180	0	5656	1
180	0	5657	1
180	0	5658	1
180	0	5659	3
180	0	5660	3
180	0	5661	3
180	0	5662	3
180	0	5663	3
180	0	5664	3
180	0	5665	3
180	0	5666	3
180	0	5667	3
180	0	5668	3
180	0	5669	3
180	0	5670	3
180	0	5671	3
180	0	5672	3
180	0	5673	3
180	0	5674	3
180	0	5675	3
180	0	5676	3
180	0	5677	3
180	0	5678	3
180	0	5679	3
180	0	5680	3
180	0	5681	3
180	0	5682	1
180	0	5683	1
180	0	5684	1
180	0	5685	1
180	0	5686	1
180	0	5687	1
180	0	5688	1
180	0	5689	1
180	0	5690	1
180	0	5691	1
180	0	5692	1
180	0	5693	1
180	0	5694	1
180	0	5695	1
180	0	5696	1
180	0	5697	1
180	0	5698	1
180	0	5699	1
180	0	5700	1
180	0	5701	1
180	0	5702	1
180	0	5703	1
180	0	5704	1
180	0	5705	3
180	0	5706	3
180	0	5707	3
180	0	5708	3
180	0	5709	3
180	0	5710	3
180	0	5711	3
180	0	5712	3
180	0	5713	3
180	0	5714	3
180	0	5715	3
180	0	5716	3
180	0	5717	3
180	0	5718	3
180	0	5719	1
180	0	5720	1
180	0	5721	1
180	0	5722	1
180	0	5723	1
180	0	5724	1
180	0	5725	1
180	0	5726	1
180	0	5727	1
180	0	5728	1
180	0	5729	1
180	0	5730	1
180	0	5731	1
180	0	5732	1
180	0	5733	1
180	0	5734	1
180	0	5735	1
180	0	5736	1
180	0	5737	1
180	0	5738	1
180	0	5739	1
180	0	5740	1
180	0	5741	1
180	0	5742	1
180	0	5743	1
180	0	5744	1
180	0	5745	1
180	0	5746	1
180	0	5747	1
180	0	5748	1
180	0	5749	1
180	0	5750	1
180	0	5751	1
180	0	5752	1
180	0	5753	1
180	0	5754	1
180	0	5755	1
180	0	5756	1
180	0	5757	1
180	0	5758	1
180	0	5759	1
180	0	5760	1
180	0	5761	1
180	0	5762	1
180	0	5763	1
180	0	5764	1
180	0	5765	1
180	0	5766	1
180	0	5767	1
180	0	5768	3
180	0	5769	3
180	0	5770	3
180	0	5771	3
180	0	5772	1
180	0	5773	3
180	0	5774	1
180	0	5775	1
180	0	5776	1
180	0	5777	1
180	0	5778	1
180	0	5779	1
180	0	5780	1
180	0	5781	1
180	0	5782	1
180	0	5783	1
180	0	5784	1
180	0	5785	1
180	0	5786	1
180	0	5787	1
180	0	5788	1
180	0	5789	1
180	0	5790	1
180	0	5791	1
180	0	5792	1
180	0	5793	1
180	0	5794	1
180	0	5795	1
180	0	5796	1
180	0	5797	1
180	0	5798	1
180	0	5799	1
180	0	5800	1
180	0	5801	1
180	0	5802	1
180	0	5803	1
180	0	5804	1
180	0	5805	1
180	0	5806	1
180	0	5807	1
180	0	5808	1
180	0	5809	1
180	0	5810	1
180	0	5811	1
180	0	5812	1
180	0	5813	1
180	0	5814	1
180	0	5815	1
180	0	5816	1
180	0	5817	1
180	0	5818	1
180	0	5819	1
180	0	5820	1
180	0	5821	1
180	0	5822	1
180	0	5823	1
180	0	5824	1
180	0	5825	1
180	0	5826	1
180	0	5827	1
180	0	5828	1
180	0	5829	1
180	0	5830	1
180	0	5831	1
180	0	5832	1
180	0	5833	1
180	0	5834	1
180	0	5835	1
180	0	5836	1
180	0	5837	1
180	0	5838	3
180	0	5839	3
180	0	5840	3
180	0	5841	3
180	0	5842	3
180	0	5843	3
180	0	5844	3
180	0	5845	3
180	0	5846	3
180	0	5847	3
180	0	5848	3
180	0	5849	3
180	0	5850	3
180	0	5851	3
180	0	5852	3
180	0	5853	3
180	0	5854	3
180	0	5855	3
180	0	5856	3
180	0	5857	3
180	0	5858	3
180	0	5859	3
180	0	5860	1
180	0	5861	1
180	0	5862	1
180	0	5863	1
180	0	5864	1
180	0	5865	1
180	0	5866	1
180	0	5867	1
180	0	5868	1
180	0	5869	1
180	0	5870	1
180	0	5871	1
180	0	5872	1
180	0	5873	1
180	0	5874	1
180	0	5875	1
180	0	5876	1
180	0	5877	1
180	0	5878	1
180	0	5879	1
180	0	5880	1
180	0	5881	1
180	0	5882	1
180	0	5883	1
180	0	5884	3
180	0	5885	3
180	0	5886	3
180	0	5887	3
180	0	5888	3
180	0	5889	3
180	0	5890	3
180	0	5891	3
180	0	5892	3
180	0	5893	3
180	0	5894	3
180	0	5895	3
180	0	5896	3
180	0	5897	1
180	0	5898	1
180	0	5899	1
180	0	5900	1
180	0	5901	1
180	0	5902	1
180	0	5903	1
180	0	5904	1
180	0	5905	1
180	0	5906	1
180	0	5907	1
180	0	5908	1
180	0	5909	1
180	0	5910	1
180	0	5911	1
180	0	5912	1
180	0	5913	1
180	0	5914	1
180	0	5915	1
180	0	5916	1
180	0	5917	1
180	0	5918	1
180	0	5919	1
180	0	5920	1
180	0	5921	1
180	0	5922	1
180	0	5923	1
180	0	5924	1
180	0	5925	1
180	0	5926	1
180	0	5927	1
180	0	5928	1
180	0	5929	1
180	0	5930	1
180	0	5931	1
180	0	5932	3
180	0	5933	3
180	0	5934	1
180	0	5935	1
180	0	5936	1
180	0	5937	1
180	0	5938	1
180	0	5939	1
180	0	5940	1
180	0	5941	1
180	0	5942	1
180	0	5943	1
180	0	5944	1
180	0	5945	3
180	0	5946	3
180	0	5947	3
180	0	5948	1
180	0	5949	3
180	0	5950	1
180	0	5951	1
180	0	5952	1
180	0	5953	1
180	0	5954	1
180	0	5955	1
180	0	5956	1
180	0	5957	1
180	0	5958	1
180	0	5959	1
180	0	5960	1
180	0	5961	1
180	0	5962	1
180	0	5963	1
180	0	5964	1
180	0	5965	1
180	0	5966	1
180	0	5967	1
180	0	5968	1
180	0	5969	1
180	0	5970	1
180	0	5971	1
180	0	5972	1
180	0	5973	1
180	0	5974	1
180	0	5975	1
180	0	5976	1
180	0	5977	1
180	0	5978	1
180	0	5979	1
180	0	5980	1
180	0	5981	1
180	0	5982	1
180	0	5983	1
180	0	5984	1
180	0	5985	1
180	0	5986	1
180	0	5987	1
180	0	5988	1
180	0	5989	1
180	0	5990	1
180	0	5991	1
180	0	5992	1
180	0	5993	1
180	0	5994	1
180	0	5995	1
180	0	5996	1
180	0	5997	1
180	0	5998	1
180	0	5999	1
180	0	6000	1
180	0	6001	1
180	0	6002	1
180	0	6003	1
180	0	6004	1
180	0	6005	1
180	0	6006	1
180	0	6007	1
180	0	6008	1
180	0	6009	1
180	0	6010	1
180	0	6011	1
180	0	6012	1
180	0	6013	1
180	0	6014	1
180	0	6015	1
180	0	6016	1
180	0	6017	3
180	0	6018	3
180	0	6019	3
180	0	6020	3
180	0	6021	3
180	0	6022	3
180	0	6023	3
180	0	6024	3
180	0	6025	3
180	0	6026	3
180	0	6027	3
180	0	6028	3
180	0	6029	3
180	0	6030	3
180	0	6031	3
180	0	6032	3
180	0	6033	3
180	0	6034	3
180	0	6035	3
180	0	6036	3
180	0	6037	1
180	0	6038	1
180	0	6039	1
180	0	6040	1
180	0	6041	1
180	0	6042	1
180	0	6043	1
180	0	6044	1
180	0	6045	1
180	0	6046	1
180	0	6047	1
180	0	6048	1
180	0	6049	1
180	0	6050	1
180	0	6051	1
180	0	6052	1
180	0	6053	1
180	0	6054	1
180	0	6055	1
180	0	6056	1
180	0	6057	1
180	0	6058	1
180	0	6059	1
180	0	6060	1
180	0	6061	1
180	0	6062	3
180	0	6063	3
180	0	6064	3
180	0	6065	3
180	0	6066	3
180	0	6067	3
180	0	6068	3
180	0	6069	3
180	0	6070	3
180	0	6071	3
180	0	6072	3
180	0	6073	3
180	0	6074	3
180	0	6075	1
180	0	6076	1
180	0	6077	1
180	0	6078	1
180	0	6079	1
180	0	6080	1
180	0	6081	1
180	0	6082	1
180	0	6083	1
180	0	6084	1
180	0	6085	1
180	0	6086	1
180	0	6087	1
180	0	6088	1
180	0	6089	1
180	0	6090	1
180	0	6091	1
180	0	6092	1
180	0	6093	1
180	0	6094	1
180	0	6095	1
180	0	6096	1
180	0	6097	1
180	0	6098	1
180	0	6099	1
180	0	6100	1
180	0	6101	1
180	0	6102	1
180	0	6103	1
180	0	6104	1
180	0	6105	1
180	0	6106	1
180	0	6107	1
180	0	6108	1
180	0	6109	1
180	0	6110	1
180	0	6111	1
180	0	6112	1
180	0	6113	1
180	0	6114	1
180	0	6115	1
180	0	6116	1
180	0	6117	1
180	0	6118	1
180	0	6119	1
180	0	6120	1
180	0	6121	1
180	0	6122	1
180	0	6123	1
180	0	6124	1
180	0	6125	1
180	0	6126	1
180	0	6127	1
180	0	6128	3
180	0	6129	1
180	0	6130	1
180	0	6131	1
180	0	6132	1
180	0	6133	1
180	0	6134	1
180	0	6135	1
180	0	6136	1
180	0	6137	1
180	0	6138	1
180	0	6139	1
180	0	6140	1
180	0	6141	1
180	0	6142	1
180	0	6143	1
180	0	6144	1
180	0	6145	1
180	0	6146	1
180	0	6147	1
180	0	6148	1
180	0	6149	1
180	0	6150	1
180	0	6151	1
180	0	6152	1
180	0	6153	1
180	0	6154	1
180	0	6155	1
180	0	6156	1
180	0	6157	1
180	0	6158	1
180	0	6159	1
180	0	6160	1
180	0	6161	1
180	0	6162	1
180	0	6163	1
180	0	6164	1
180	0	6165	1
180	0	6166	1
180	0	6167	1
180	0	6168	1
180	0	6169	1
180	0	6170	1
180	0	6171	1
180	0	6172	1
180	0	6173	1
180	0	6174	1
180	0	6175	1
180	0	6176	1
180	0	6177	1
180	0	6178	1
180	0	6179	1
180	0	6180	1
180	0	6181	1
180	0	6182	1
180	0	6183	1
180	0	6184	1
180	0	6185	1
180	0	6186	1
180	0	6187	1
180	0	6188	1
180	0	6189	1
180	0	6190	1
180	0	6191	1
180	0	6192	1
180	0	6193	3
180	0	6194	3
180	0	6195	3
180	0	6196	3
180	0	6197	3
180	0	6198	3
180	0	6199	3
180	0	6200	3
180	0	6201	3
180	0	6202	3
180	0	6203	3
180	0	6204	3
180	0	6205	3
180	0	6206	3
180	0	6207	3
180	0	6208	3
180	0	6209	3
180	0	6210	3
180	0	6211	3
180	0	6212	3
180	0	6213	1
180	0	6214	1
180	0	6215	1
180	0	6216	1
180	0	6217	1
180	0	6218	1
180	0	6219	1
180	0	6220	1
180	0	6221	1
180	0	6222	1
180	0	6223	1
180	0	6224	1
180	0	6225	1
180	0	6226	1
180	0	6227	1
180	0	6228	1
180	0	6229	1
180	0	6230	1
180	0	6231	1
180	0	6232	1
180	0	6233	1
180	0	6234	1
180	0	6235	1
180	0	6236	1
180	0	6237	1
180	0	6238	3
180	0	6239	3
180	0	6240	3
180	0	6241	3
180	0	6242	3
180	0	6243	3
180	0	6244	3
180	0	6245	3
180	0	6246	3
180	0	6247	3
180	0	6248	3
180	0	6249	3
180	0	6250	3
180	0	6251	1
180	0	6252	1
180	0	6253	1
180	0	6254	1
180	0	6255	1
180	0	6256	1
180	0	6257	1
180	0	6258	1
180	0	6259	1
180	0	6260	1
180	0	6261	1
180	0	6262	1
180	0	6263	1
180	0	6264	1
180	0	6265	1
180	0	6266	1
180	0	6267	1
180	0	6268	1
180	0	6269	1
180	0	6270	1
180	0	6271	1
180	0	6272	1
180	0	6273	1
180	0	6274	1
180	0	6275	1
180	0	6276	1
180	0	6277	1
180	0	6278	1
180	0	6279	1
180	0	6280	1
180	0	6281	1
180	0	6282	1
180	0	6283	1
180	0	6284	1
180	0	6285	1
180	0	6286	1
180	0	6287	1
180	0	6288	1
180	0	6289	1
180	0	6290	1
180	0	6291	1
180	0	6292	1
180	0	6293	1
180	0	6294	1
180	0	6295	1
180	0	6296	3
180	0	6297	3
180	0	6298	1
180	0	6299	1
180	0	6300	3
180	0	6301	1
180	0	6302	1
180	0	6303	1
180	0	6304	1
180	0	6305	1
180	0	6306	1
180	0	6307	1
180	0	6308	1
180	0	6309	1
180	0	6310	1
180	0	6311	1
180	0	6312	1
180	0	6313	1
180	0	6314	1
180	0	6315	1
180	0	6316	1
180	0	6317	1
180	0	6318	1
180	0	6319	1
180	0	6320	1
180	0	6321	1
180	0	6322	1
180	0	6323	3
180	0	6324	1
180	0	6325	1
180	0	6326	1
180	0	6327	1
180	0	6328	1
180	0	6329	1
180	0	6330	1
180	0	6331	1
180	0	6332	1
180	0	6333	1
180	0	6334	1
180	0	6335	1
180	0	6336	1
180	0	6337	1
180	0	6338	1
180	0	6339	1
180	0	6340	1
180	0	6341	1
180	0	6342	1
180	0	6343	1
180	0	6344	1
180	0	6345	1
180	0	6346	1
180	0	6347	1
180	0	6348	1
180	0	6349	1
180	0	6350	1
180	0	6351	1
180	0	6352	1
180	0	6353	1
180	0	6354	1
180	0	6355	1
180	0	6356	1
180	0	6357	1
180	0	6358	1
180	0	6359	1
180	0	6360	1
180	0	6361	1
180	0	6362	1
180	0	6363	1
180	0	6364	1
180	0	6365	1
180	0	6366	1
180	0	6367	1
180	0	6368	1
180	0	6369	1
180	0	6370	3
180	0	6371	3
180	0	6372	3
180	0	6373	3
180	0	6374	3
180	0	6375	3
180	0	6376	3
180	0	6377	3
180	0	6378	3
180	0	6379	3
180	0	6380	3
180	0	6381	3
180	0	6382	3
180	0	6383	3
180	0	6384	3
180	0	6385	3
180	0	6386	3
180	0	6387	3
180	0	6388	1
180	0	6389	1
180	0	6390	1
180	0	6391	1
180	0	6392	1
180	0	6393	1
180	0	6394	1
180	0	6395	1
180	0	6396	1
180	0	6397	1
180	0	6398	1
180	0	6399	1
180	0	6400	1
180	0	6401	1
180	0	6402	1
180	0	6403	1
180	0	6404	1
180	0	6405	1
180	0	6406	1
180	0	6407	1
180	0	6408	1
180	0	6409	1
180	0	6410	1
180	0	6411	1
180	0	6412	1
180	0	6413	3
180	0	6414	3
180	0	6415	3
180	0	6416	3
180	0	6417	3
180	0	6418	3
180	0	6419	3
180	0	6420	3
180	0	6421	3
180	0	6422	3
180	0	6423	3
180	0	6424	3
180	0	6425	3
180	0	6426	3
180	0	6427	1
180	0	6428	1
180	0	6429	1
180	0	6430	3
180	0	6431	1
180	0	6432	1
180	0	6433	1
180	0	6434	1
180	0	6435	1
180	0	6436	1
180	0	6437	1
180	0	6438	1
180	0	6439	1
180	0	6440	1
180	0	6441	1
180	0	6442	1
180	0	6443	1
180	0	6444	1
180	0	6445	1
180	0	6446	1
180	0	6447	1
180	0	6448	1
180	0	6449	1
180	0	6450	1
180	0	6451	1
180	0	6452	1
180	0	6453	1
180	0	6454	1
180	0	6455	1
180	0	6456	1
180	0	6457	1
180	0	6458	1
180	0	6459	1
180	0	6460	1
180	0	6461	1
180	0	6462	1
180	0	6463	1
180	0	6464	1
180	0	6465	1
180	0	6466	1
180	0	6467	1
180	0	6468	3
180	0	6469	1
180	0	6470	3
180	0	6471	3
180	0	6472	3
180	0	6473	3
180	0	6474	1
180	0	6475	1
180	0	6476	3
180	0	6477	1
180	0	6478	1
180	0	6479	1
180	0	6480	1
180	0	6481	1
180	0	6482	1
180	0	6483	1
180	0	6484	1
180	0	6485	1
180	0	6486	1
180	0	6487	1
180	0	6488	1
180	0	6489	1
180	0	6490	1
180	0	6491	1
180	0	6492	1
180	0	6493	1
180	0	6494	1
180	0	6495	1
180	0	6496	1
180	0	6497	1
180	0	6498	1
180	0	6499	1
180	0	6500	1
180	0	6501	1
180	0	6502	1
180	0	6503	1
180	0	6504	1
180	0	6505	1
180	0	6506	1
180	0	6507	1
180	0	6508	1
180	0	6509	1
180	0	6510	3
180	0	6511	1
180	0	6512	1
180	0	6513	1
180	0	6514	1
180	0	6515	1
180	0	6516	1
180	0	6517	1
180	0	6518	1
180	0	6519	1
180	0	6520	1
180	0	6521	1
180	0	6522	1
180	0	6523	1
180	0	6524	1
180	0	6525	1
180	0	6526	1
180	0	6527	1
180	0	6528	1
180	0	6529	1
180	0	6530	1
180	0	6531	1
180	0	6532	1
180	0	6533	1
180	0	6534	1
180	0	6535	1
180	0	6536	1
180	0	6537	1
180	0	6538	1
180	0	6539	1
180	0	6540	1
180	0	6541	1
180	0	6542	1
180	0	6543	1
180	0	6544	1
180	0	6545	3
180	0	6546	3
180	0	6547	3
180	0	6548	3
180	0	6549	3
180	0	6550	3
180	0	6551	3
180	0	6552	3
180	0	6553	3
180	0	6554	3
180	0	6555	3
180	0	6556	3
180	0	6557	3
180	0	6558	3
180	0	6559	3
180	0	6560	3
180	0	6561	3
180	0	6562	1
180	0	6563	1
180	0	6564	1
180	0	6565	1
180	0	6566	1
180	0	6567	1
180	0	6568	1
180	0	6569	1
180	0	6570	1
180	0	6571	1
180	0	6572	1
180	0	6573	1
180	0	6574	1
180	0	6575	1
180	0	6576	1
180	0	6577	1
180	0	6578	1
180	0	6579	1
180	0	6580	1
180	0	6581	1
180	0	6582	1
180	0	6583	1
180	0	6584	1
180	0	6585	1
180	0	6586	3
180	0	6587	3
180	0	6588	3
180	0	6589	3
180	0	6590	3
180	0	6591	3
180	0	6592	3
180	0	6593	3
180	0	6594	3
180	0	6595	3
180	0	6596	3
180	0	6597	3
180	0	6598	3
180	0	6599	3
180	0	6600	1
180	0	6601	1
180	0	6602	3
180	0	6603	3
180	0	6604	1
180	0	6605	1
180	0	6606	1
180	0	6607	1
180	0	6608	1
180	0	6609	1
180	0	6610	1
180	0	6611	1
180	0	6612	1
180	0	6613	1
180	0	6614	1
180	0	6615	1
180	0	6616	1
180	0	6617	1
180	0	6618	1
180	0	6619	1
180	0	6620	1
180	0	6621	1
180	0	6622	1
180	0	6623	1
180	0	6624	1
180	0	6625	1
180	0	6626	1
180	0	6627	1
180	0	6628	1
180	0	6629	1
180	0	6630	1
180	0	6631	1
180	0	6632	1
180	0	6633	1
180	0	6634	1
180	0	6635	1
180	0	6636	1
180	0	6637	1
180	0	6638	1
180	0	6639	1
180	0	6640	3
180	0	6641	3
180	0	6642	3
180	0	6643	3
180	0	6644	3
180	0	6645	3
180	0	6646	1
180	0	6647	1
180	0	6648	3
180	0	6649	3
180	0	6650	1
180	0	6651	1
180	0	6652	1
180	0	6653	1
180	0	6654	1
180	0	6655	1
180	0	6656	1
180	0	6657	1
180	0	6658	1
180	0	6659	1
180	0	6660	1
180	0	6661	1
180	0	6662	1
180	0	6663	1
180	0	6664	1
180	0	6665	1
180	0	6666	1
180	0	6667	1
180	0	6668	1
180	0	6669	1
180	0	6670	1
180	0	6671	1
180	0	6672	1
180	0	6673	1
180	0	6674	1
180	0	6675	1
180	0	6676	1
180	0	6677	1
180	0	6678	1
180	0	6679	1
180	0	6680	1
180	0	6681	1
180	0	6682	1
180	0	6683	1
180	0	6684	1
180	0	6685	1
180	0	6686	1
180	0	6687	1
180	0	6688	1
180	0	6689	1
180	0	6690	1
180	0	6691	1
180	0	6692	1
180	0	6693	1
180	0	6694	1
180	0	6695	1
180	0	6696	1
180	0	6697	1
180	0	6698	1
180	0	6699	1
180	0	6700	1
180	0	6701	1
180	0	6702	1
180	0	6703	1
180	0	6704	1
180	0	6705	1
180	0	6706	1
180	0	6707	1
180	0	6708	1
180	0	6709	1
180	0	6710	1
180	0	6711	1
180	0	6712	1
180	0	6713	1
180	0	6714	1
180	0	6715	1
180	0	6716	1
180	0	6717	1
180	0	6718	1
180	0	6719	3
180	0	6720	3
180	0	6721	3
180	0	6722	3
180	0	6723	3
180	0	6724	3
180	0	6725	3
180	0	6726	3
180	0	6727	3
180	0	6728	3
180	0	6729	3
180	0	6730	3
180	0	6731	3
180	0	6732	3
180	0	6733	3
180	0	6734	1
